config_type,n_frames,RMSE_E_meV_per_atom,RMSE_F_meV_per_A,rel_F_RMSE_pct
simple_cross_12_initial,3,4.3100582314353515,83.62826316037112,7.016856651728216
simple_cross_15_initial,14,4.158605987375757,81.9246116915296,6.8188560524829525
simple_para_15_initial,2,3.8303250101946187,81.14032811484341,6.784403607125613
nafptparticle_solvated,1,6.740988042565732,59.342617671572434,6.732821075818743
Ptparticle_oxi_so3_chari_initial,10,3.9044784699583874,98.45861843470482,6.695407163761397
fps_bulk_wet_pt_dissolved_wet_framesv1,8,7.338219488279876,43.66427791866142,6.619737143815567
PtOso3sol_chair_initial,18,5.023405530874534,78.14181064315176,6.038306822691872
bulk_water_Pt,20,7.620922779523819,42.83462201861723,6.016795225057052
oc25_pt,31,17.631551363297042,52.41708822853669,5.756613385370622
so3pt111,1,10.569418375325768,39.149167627135995,5.664765150463392
Zig4x4sat_sol_initial,9,2.7389068846138556,72.60770415517773,5.602670701870422
PtSWoxo_initial,10,5.907274447643782,80.87087218888756,5.441233312285079
Ptcluster_Chair_initial,2,6.558683048257464,77.65815349833645,5.380248945912493
nafptparticle,1,11.345442091169389,67.5364044148639,5.320219134760515
Pt4_SW_CO2Chair4x4_initial,5,5.427948947611151,81.0488974705457,5.250304973415048
Chair4x4sat_sol_initial,4,7.602528787108951,53.54026523984092,5.014362273849469
FORCED_Pt_particle_3_0,1,13.970076457098912,15.022202254375866,4.8675287531928575
Pt_vac_Chair_initial,3,2.399285619876726,76.34934633449646,4.820041169754779
FORCED_Zig4x4sat,1,31.08787392655188,13.764416116130604,4.615051876610916
5PtGraph_sol_initial,4,9.837628035970711,60.80968693587496,4.5575039707851035
Pt_exp_Chair_initial,1,0.9784459186334971,63.55781439088876,4.3255690714239625
FORCED_Chair4x4sat,1,34.89332053359817,13.88387647944644,4.194192227750873
6PthemGraph_sol_initial,2,2.6032234186946273,66.05433513679637,4.175738651977423
pt3o4cell_optimised_structure,1,17.83813265410572,46.20185496151378,3.8506795391108213
Pt4_Chair4x4_initial,4,0.41530775925962893,63.71994445017684,3.8026344639639387
PtGraph10*7_initial,5,0.8817209993221442,58.81298515757218,3.7313093637639057
Graph_initial,4,9.895083622288578,58.845390292408666,3.6379169451799487
Graph3V_initial,4,9.42124342229259,56.10739393373203,3.427953842937377
Graph0.375Vac_initial,1,9.531996941774423,53.643505830961516,3.3250172235002964
PtHemGraph20*10_initial,2,1.0043493937981833,56.054637853675445,3.219293132527943
FORCED_Pt_particle_2_0,1,13.97961476141063,10.327773586209725,3.1243099193092445
FORCED_Pt_particle_6_2,1,7.65301992851164,8.065501256369481,3.087664608068854
