idx,config_type,formula,natoms,dE_per_atom_meV,F_rmse_meV_A,F_ref_rms_meV_A,F_maxerr_meV_A,worst_atom_idx,worst_atom_sym,absdE,rel_F_pct
653,none,H116O58Pt,175,-9.088541766458158,40.86045928288688,549.4305885203673,209.70589902263202,144,O,9.088541766458158,7.436873762876088
654,none,H116O58Pt,175,-9.636220998779338,39.58934861338442,591.1089647711527,195.23509355211704,138,O,9.636220998779338,6.697470512684815
655,none,H116O58Pt,175,-8.453319244186527,41.38913654299586,557.9592767664777,213.86614948642466,66,O,8.453319244186527,7.417949349790705
656,none,H116O58Pt,175,-9.198143013449485,40.15627444745903,487.491558307058,206.73274022960493,90,O,9.198143013449485,8.237327142014971
657,none,H116O58Pt,175,-8.81967449178254,46.47086829837375,968.6936624207552,221.2129493089266,84,O,8.81967449178254,4.7972718415689375
658,none,H116O58Pt,175,-9.888290962304122,43.171012079146244,577.7494870426434,194.64886798349715,153,O,9.888290962304122,7.4722718145762395
659,none,H116O58Pt,175,-8.80370290505068,42.16256746416723,717.2602282516389,201.1438075898713,102,O,8.80370290505068,5.878280406950878
660,none,H116O58Pt,175,-8.681362417805108,44.35099312956134,1480.5607719367392,235.00076200970778,114,O,8.681362417805108,2.99555370979776
661,none,H116O58Pt,175,-9.318806082135,43.11398457976155,1306.9855873903302,259.2055859721306,138,O,9.318806082135,3.2987345075355896
662,none,H116O58Pt,175,-8.041380062287706,42.647008562366736,432.61841376760015,204.33785711445807,111,O,8.041380062287706,9.85788103445741
663,none,H116O58Pt,175,-8.59227197517092,40.808495256950664,550.5479872677048,217.0161682914892,144,O,8.59227197517092,7.412341194720865
664,none,H116O58Pt,175,-9.195542438932794,40.2308159559841,441.08105008776096,195.62851103544838,138,O,9.195542438932794,9.1209576897442
665,none,H116O58Pt,175,-9.916059352607201,41.12359915295847,578.0354778756257,203.52277747997775,171,O,9.916059352607201,7.114372858928033
666,none,H116O58Pt,175,-8.91327788448377,42.6864609280467,628.0675363553927,206.20071838659254,160,H,8.91327788448377,6.796476247721952
667,none,H116O58Pt,175,-9.422619314656393,38.447301378720674,676.531595169116,171.77520967786228,153,O,9.422619314656393,5.683001600111493
668,none,H116O58Pt,175,-9.637703640016428,42.33542341003468,529.3115916657997,203.63170602001176,162,O,9.637703640016428,7.998204474759492
669,none,H116O58Pt,175,-10.195680664203662,42.1292820996569,515.3403637911124,208.9679330333659,84,O,10.195680664203662,8.175040237432972
670,none,H116O58Pt,175,-8.566142597431151,44.15219734628175,666.6132418724535,253.62467100345998,39,O,8.566142597431151,6.62336037944017
671,none,H116O58Pt,175,-8.396010767735008,39.058802648060556,445.346890174085,209.48270799380703,81,O,8.396010767735008,8.770422228118077
672,none,H116O58Pt,175,-8.872700888002457,42.131919949724036,427.95268341899805,197.8058546071071,63,O,8.872700888002457,9.844994921663734
673,none,H116O58Pt,175,-9.876814611301857,42.946151407453556,542.0386804990901,215.97629999932025,126,O,9.876814611301857,7.923078730822356
674,none,H116O58Pt,175,-8.541931254460776,43.21944489842241,1365.2188770937355,207.6112063357606,138,O,8.541931254460776,3.165752072695298
675,none,H116O58Pt,175,-8.745422582765709,40.11348584477247,428.60122241065517,194.54217802461247,138,O,8.745422582765709,9.359162724538052
676,none,H116O58Pt,175,-9.624207951003752,44.72796081841051,486.36343717640085,246.78930665702546,159,O,9.624207951003752,9.196406925257412
677,none,H116O58Pt,175,-9.995181653316,42.712710347909834,537.2897737185156,214.15044470707173,126,O,9.995181653316,7.949660022803056
678,none,H116O58Pt,175,-8.109330773939812,40.99320640076064,482.3081028104147,220.28179704651282,66,O,8.109330773939812,8.499381652908747
679,none,H116O58,174,-6.066365159532669,46.83346402109998,549.8958124702026,223.4904713752612,96,O,6.066365159532669,8.516788627779878
680,none,H116O58,174,-6.4966518115314145,46.30993613931569,535.7299427715623,222.60079361285568,18,O,6.4966518115314145,8.644268770891243
681,none,H116O58,174,-5.133505142164242,51.26027217532999,724.8755109753054,212.87988652809918,69,O,5.133505142164242,7.071596625793073
682,none,H116O58,174,-5.634683214809448,45.64568955447758,645.1580673489043,244.87246621961577,72,O,5.634683214809448,7.075117225464715
683,none,H116O58,174,-5.361177376304196,48.061530121122146,615.4230150701014,217.040745019812,96,O,5.361177376304196,7.809511335166361
684,none,C9H95F19O52PtS,177,-8.226658534914673,72.60855573613472,622.2221845407732,421.77074042969514,32,F,8.226658534914673,11.669232878561372
685,none,C9H95F19O54PtS,179,-13.4933712744195,68.6576283448744,236.7903122658186,543.9776018197482,40,F,13.4933712744195,28.995117109267532
686,none,C9H95F19O54PtS,179,-11.824811995663556,65.09540413822533,137.25917308126563,401.2828805798206,32,F,11.824811995663556,47.42517580204637
687,none,C9H95F19O52PtS,177,-8.381252655916319,82.01271231031502,582.9738943537594,522.106014544254,38,F,8.381252655916319,14.067990540335959
688,none,C9H95F19O52PtS,177,-8.2177829544838,78.2355766408694,591.8825634877747,551.0335397657009,39,F,8.2177829544838,13.21809113278353
689,none,C9H95F19O52S,176,-8.408365966757133,82.99956358042074,593.3663005449523,527.5721056465356,37,F,8.408365966757133,13.98791328462592
690,none,C9H95F19O52PtS,177,-8.495615114973225,80.14012011137208,619.0868076099306,508.6483863177392,53,F,8.495615114973225,12.944892239064824
691,none,C9H95F19O52PtS,177,-8.51391887651213,88.98511591799581,553.3406067236558,504.19791734747287,42,F,8.51391887651213,16.081436069707408
692,none,C9H95F19O52S,176,-8.40010246536787,85.78428132417235,618.6075844930484,500.5590090902293,50,F,8.40010246536787,13.86731806634297
693,none,C9H95F19O52S,176,-7.572428246393511,78.82393082968571,636.2209857974104,492.99174978239046,31,F,7.572428246393511,12.389394972706123
694,none,C9H96F19O53PtS,179,-8.545427018763203,54.44526908386848,76.32778376773587,425.4238741245227,29,F,8.545427018763203,71.33086590008233
695,none,C9H95F19O52PtS,177,-8.544748801302946,69.21296815847465,620.935612912646,401.2123139915785,46,F,8.544748801302946,11.146561208466492
696,none,C9H95F19O52PtS,177,-9.999062297461254,80.37366043209997,602.5614075576148,528.576100122262,40,F,9.999062297461254,13.338667134007405
697,none,C9H95F19O52PtS,177,-9.44311074695667,81.81007554310189,557.7506435743677,503.39368102275483,40,F,9.44311074695667,14.667858564683796
698,none,C9H95F19O52PtS,177,-8.339542441691949,74.60248136100094,581.2901179866209,489.93823080395947,42,F,8.339542441691949,12.83394970129494
699,none,C9H95F19O58Pt66S,248,-8.886756325439144,137.7607046306751,871.8656417817513,2142.5197227266494,246,Pt,8.886756325439144,15.80068052104293
700,none,C9H97F19O58Pt66S,250,-5.981654193019494,63.1932851630346,353.70510742005877,472.91255718451424,112,F,5.981654193019494,17.866093487868838
701,none,C9H95F19O54PtS,179,-14.47210776059974,53.80566662626693,377.3898860503517,507.77753993484384,32,F,14.47210776059974,14.257315475351167
702,none,C9H95F19O54PtS,179,-11.18815675796193,48.731099827421495,49.32541290107245,300.29969547201694,45,F,11.18815675796193,98.79511789421224
703,none,C9H95F19O54PtS,179,-12.270842198143953,61.82985604030328,75.53002316890652,475.92410192663965,39,F,12.270842198143953,81.86129627159548
704,none,C9H95F19O54PtS,179,-11.92067348177632,66.17006145292717,114.7323514815799,466.9990909332284,45,F,11.92067348177632,57.673411726029755
705,none,C9H95F19O54PtS,179,-13.113856000592282,64.37790605158179,95.59147848783167,462.2906594208711,51,F,13.113856000592282,67.34690902367075
706,none,C9H95F19O54PtS,179,-13.83048087118165,75.38647102953118,322.4374255108432,577.5540655674282,50,F,13.83048087118165,23.38018637572704
707,none,C9H95F19O54PtS,179,-12.582529694483844,62.9463196816724,76.26018412364739,477.6269470240182,39,F,12.582529694483844,82.54152596800968
708,none,C9H95F19O54PtS,179,-12.201519432653576,72.38036891708909,99.8939641778133,472.382840464747,53,F,12.201519432653576,72.45719950431695
709,none,C9H95F19O54PtS,179,-11.489937820015918,63.67380580226421,79.0276771536785,408.8345684882345,38,F,11.489937820015918,80.57152645198353
710,none,C9H96F19O53PtS,179,-10.14326907723281,52.52680116623401,158.95584596346612,479.5735635916297,32,F,10.14326907723281,33.044900518038574
711,none,C9H96F19O53PtS,179,-7.311557396347556,51.60932639863045,74.07733586870984,347.0718264085591,45,F,7.311557396347556,69.66952279452879
712,none,C9H96F19O53PtS,179,-8.536247434514033,60.9762629238552,103.32961536485355,525.4750895711169,45,F,8.536247434514033,59.011409951106444
713,none,C9H96F19O53PtS,179,-9.687850631810218,67.43943225455611,198.84364485143817,477.4251762557802,55,F,9.687850631810218,33.91580973329173
714,none,C9H96F19O53PtS,179,-7.692046199238133,55.02091267403155,68.4399897588343,469.5042307665626,53,F,7.692046199238133,80.39292943776252
715,none,C9H96F19O53PtS,179,-7.455520241011738,48.82023953700022,57.93092170890253,363.66151594874736,54,F,7.455520241011738,84.27319658802834
716,none,C9H96F19O53PtS,179,-9.699164043343561,62.670325242983324,134.76140219783434,502.94957059969323,50,F,9.699164043343561,46.50465505767085
717,none,C9H96F19O53PtS,179,-9.029347520959291,74.76990105825435,115.46604124307369,510.77978393599744,32,F,9.029347520959291,64.75488399299346
718,none,C9H96F19O53PtS,179,-8.439762376314848,65.38550005877451,151.67402755989656,438.7453979503276,39,F,8.439762376314848,43.109226484378524
719,none,C9H96F19O53PtS,179,-7.218434479792912,43.67588861251489,27.548918721943547,339.7379304020907,45,F,7.218434479792912,158.53939333642785
720,none,C9H96F19O53PtS,179,-9.953152392642941,61.027511027537344,123.69280285083657,421.2729573973732,38,F,9.953152392642941,49.33796439323277
721,none,C9H96F19O53PtS,179,-9.419013368342704,76.83220598045807,176.12182948005898,462.06406595934743,29,F,9.419013368342704,43.62446506902612
722,none,C9H96F19O53PtS,179,-8.300083927791006,69.0510084103748,163.2974225234965,434.25791881427983,39,F,8.300083927791006,42.285424560475974
723,none,C9H96F19O53PtS,179,-7.578762307748141,49.658630422370436,59.22904026232276,369.7329586904225,45,F,7.578762307748141,83.84169353822818
724,none,C9H96F19O53PtS,179,-9.679237992535917,68.60518992450984,199.16104003450494,441.8032649689205,54,F,9.679237992535917,34.44709362464862
725,none,C9H96F19O53PtS,179,-9.663489302069108,78.77992955158989,172.74246872060004,501.79759753829336,32,F,9.663489302069108,45.605420679156445
726,none,C9H96F19O53PtS,179,-8.45618511702314,62.2492533061228,91.47995250540586,555.0379303236559,55,F,8.45618511702314,68.04687978215148
727,none,C9H96F19O53PtS,179,-7.184862201181748,41.99708846174562,23.354116331635698,338.25993493436835,45,F,7.184862201181748,179.82734977155175
728,none,C9H96F19O53PtS,179,-8.534203495589011,69.26617060878827,165.37201652920655,501.4867715268778,32,F,8.534203495589011,41.88506136801875
729,none,C9H95F19O58Pt64S,246,-9.472120930421795,57.7112017969118,77.80890946790159,482.7481753763812,99,F,9.472120930421795,74.17042879995553
730,none,C9H95F19O58Pt64S,246,-7.012385112371644,69.30415373991538,134.35014639474196,480.4556340301709,117,F,7.012385112371644,51.58472513776712
731,none,C9H96F19O64Pt64S,253,-10.433949878680421,70.25190257764736,106.18816753575915,490.49982687687634,126,F,10.433949878680421,66.15793850476781
732,none,C9H97F19O64Pt64S,254,-7.794950670960513,64.21625741314507,114.39872679964652,527.611260339547,106,F,7.794950670960513,56.13371687747096
733,none,C9H97F19O58Pt64S,248,-7.587635638980916,74.15914213828661,94.5943853814065,791.4681519596024,66,O,7.587635638980916,78.39698079254433
734,none,C9H96F19O58Pt64S,247,-7.7919115175479865,63.740888164409746,92.11535066827913,491.92520017717044,99,F,7.7919115175479865,69.19681432245751
735,none,C9H95F19O58Pt64S,246,-9.47791691105226,63.351007083807794,147.26236964090796,436.99188355106423,100,F,9.47791691105226,43.0191414400611
736,none,C9H95F19O62Pt64S,250,-7.834123527398333,67.4736791960306,114.44082646037624,510.6203945466241,113,F,7.834123527398333,58.95944767525123
737,none,C9H95F19O52PtS,177,-8.527861580166816,83.99610241109092,542.3296729042836,442.23337150689093,53,F,8.527861580166816,15.488015243804574
738,none,C9H95F19O52PtS,177,-9.470926771186408,76.39060546885595,668.5651842771598,419.14189024906807,30,F,9.470926771186408,11.426051978977645
739,none,C9H95F19O52PtS,177,-8.311459562673146,75.90030851876648,522.7048545658895,453.95715843198155,55,F,8.311459562673146,14.520681768261419
740,none,C9H95F19O52PtS,177,-9.175560218411942,67.63661522804297,146.40807206838903,424.39091831658294,51,F,9.175560218411942,46.19732660399289
741,none,C9H97F19O64Pt64S,254,-8.42194178180153,68.25266146516186,115.30517601622947,552.7722031832426,129,F,8.42194178180153,59.19305951673422
742,none,C9H96F19O64Pt64S,253,-10.740759176719315,60.45658400052339,107.49866491651532,395.09488528214945,118,F,10.740759176719315,56.239381249501704
743,none,C9H97F19O64Pt64S,254,-9.663084572764099,68.71623643347611,639.9182183300751,557.9151829557562,122,F,9.663084572764099,10.738284122117573
744,none,C9H97F19O64Pt64S,254,-8.543933928173264,66.05476023204302,120.5409794952782,547.4277774992912,106,F,8.543933928173264,54.79859256878737
745,none,C9H95F19O62Pt64S,250,-8.944101829780266,58.821605664123545,198.24081466121248,497.1633399705831,129,F,8.944101829780266,29.671793754806686
746,none,C9H97F19O64Pt64S,254,-7.923584545877263,61.946765635524514,119.92693046984465,443.4100649895197,105,F,7.923584545877263,51.65375732775958
747,none,C9H96F19O64Pt64S,253,-10.99510753024351,68.88169130248872,305.8101001526964,528.7875969111685,123,F,10.99510753024351,22.52433496084494
748,none,C9H95F19O62Pt64S,250,-8.443025275482796,65.44967589587854,122.057659732745,445.4734297667444,118,F,8.443025275482796,53.62193248599542
749,none,C9H95F19O62Pt64S,250,-8.910823982208967,74.29380675342759,223.0606083573559,526.4666664459779,117,F,8.910823982208967,33.30655614208881
750,none,C9H97F19O64Pt64S,254,-9.511116118097906,71.91519550924667,230.98940251549013,522.4612825254944,105,F,9.511116118097906,31.13354756802059
751,none,H116O65Pt64,245,-15.291085524475012,42.23297315730497,111.07622371126389,258.94996905653625,64,O,15.291085524475012,38.021614118865884
752,none,H117O63Pt64,244,-6.610016882434854,37.9683236590726,116.90353361372603,185.49512057849066,181,O,6.610016882434854,32.478337040288245
753,none,H117O63Pt64,244,-6.36917776363753,43.536947950052856,182.1794308614767,238.16640055352713,241,O,6.36917776363753,23.897839478462817
754,none,H117O63Pt64,244,-6.5137490189536935,41.93244319631744,172.96791873583038,210.55475185166387,88,O,6.5137490189536935,24.242902095827276
755,none,C9H97F19O58Pt64S,248,-9.20297700483183,57.38256052772154,157.86906848973211,477.5845589447944,119,F,9.20297700483183,36.348197323691515
756,none,C9H97F19O58Pt64S,248,-9.07786188925515,58.892247876580385,152.99449981895918,441.0416683740148,111,F,9.07786188925515,38.49304906141627
757,none,H116O65Pt64,245,-16.096420538949076,42.81726742204118,137.0117187245701,241.74265646746755,103,O,16.096420538949076,31.250806734360623
758,none,H118O64Pt64,246,-6.060989633343576,38.91626758095978,109.59442332358611,198.92413250610028,103,O,6.060989633343576,35.50935020302671
759,none,C9H97F19O58Pt64S,248,-8.614018204811615,65.05227239314755,189.47164440372077,511.70707535025326,99,F,8.614018204811615,34.33351338553648
760,none,H117O64Pt64,245,-6.175184054110123,41.371342277295,109.54444175136919,291.7256315328837,66,O,6.175184054110123,37.76671971289488
761,none,C9H96F19O64Pt64S,253,-9.690304169327337,65.3766377849295,110.8527032614419,497.8538468613798,115,F,9.690304169327337,58.97613306798768
762,none,C9H97F19O64Pt64S,254,-8.856661064668529,64.24888712337552,124.10998622268977,529.5919833780127,106,F,8.856661064668529,51.76770143870144
763,none,C9H97F19O58Pt64S,248,-6.342290412923772,54.74417462820579,85.45874791117161,447.4116679693861,102,F,6.342290412923772,64.05918172953871
764,none,C9H95F19O58Pt64S,246,-9.971098737139066,65.79739948122962,261.5065703704545,544.2959952489017,110,F,9.971098737139066,25.160897253181805
765,none,C9H96F19O58Pt64S,247,-6.6331415268666065,56.24370765745411,84.58155565522466,389.94959976691104,117,F,6.6331415268666065,66.49642137905026
766,none,C9H95F19O52S,176,-7.075653883517092,77.7246323715444,624.2223799780434,492.9831773063497,55,F,7.075653883517092,12.45143315340253
767,none,C22HF45O5S,74,-5.018292432470008,129.22113327431111,1007.495697076868,515.1563554810814,12,F,5.018292432470008,12.825973713756916
768,none,C9HF19O5Pt43S,78,-17.92672798239017,65.20026499346108,1269.4289972682488,354.6914171875961,76,F,17.92672798239017,5.136188407053011
769,none,C9H119F19O64Pt43S,255,-12.25542098788234,57.57434646275167,881.393059511181,377.85208575974826,76,F,12.25542098788234,6.532198755307002
770,none,O8Pt6,14,-61.363352277112426,79.27232300484137,79.33972505289228,181.61077793284474,12,O,61.363352277112426,99.91504627977224
771,none,O8Pt6,14,-64.94611369271297,32.59212131818224,1199.8364052954266,87.5518729358036,2,Pt,64.94611369271297,2.7163804310602933
772,none,Pt43,43,-29.783519648210426,14.407652348767343,0.6723089040611057,28.78112863406091,39,Pt,29.783519648210426,2143.0107889003716
773,none,C9H95F19O56Pt64S,244,-7.994277203445071,69.92646745162024,166.34411521838092,436.4451415555702,106,F,7.994277203445071,42.03723549812324
774,none,C9H95F19O58Pt64S,246,-6.852845758236604,77.10676480627056,76.70181385920378,512.5979373956237,67,O,6.852845758236604,100.52795485098973
775,none,C9H95F19O68Pt64S,256,-7.969872632088482,70.42923331472525,116.89048168095178,454.34705050481966,131,F,7.969872632088482,60.25232534070586
776,none,C9H95F19O52PtS,177,-8.1580706254124,52.67921754871443,124.2591610637184,408.4122628362022,30,F,8.1580706254124,42.39463480821446
777,none,C9H95F19O52PtS,177,-14.667330148197726,74.52053205232966,375.4250768543163,520.2865328712077,3,O,14.667330148197726,19.849641552113834
778,none,C9H95F19O56Pt64S,244,-10.655826583030427,71.53144082746986,614.484491380174,465.9107700584134,115,F,10.655826583030427,11.64088627636564
779,none,C9H95F19O64Pt64S,252,-10.88202336702832,69.30079478515691,101.56730170567015,484.5985800546379,106,F,10.88202336702832,68.23140284457128
780,none,C9H95F19O68Pt64S,256,-10.068256661156738,67.47337053594534,155.02192349385635,503.9946985799656,134,F,10.068256661156738,43.52505053172003
781,none,C9H95F19O52PtS,177,-9.24686605542718,76.98784390559324,635.5598891250185,421.0674475841985,54,F,9.24686605542718,12.113389347396224
782,none,C9H97F19O58Pt64S,248,-8.24377345998073,55.51063389761186,97.88862451906266,406.0318478218594,125,F,8.24377345998073,56.70795168523572
783,none,C9H97F19O58Pt64S,248,-8.376227854539813,66.52017360999679,115.79895897825502,516.9103800991285,110,F,8.376227854539813,57.44453507780506
784,none,C9H95F19O58Pt64S,246,-9.220313518857054,62.06793959261134,196.2303124806448,411.5134371071568,99,F,9.220313518857054,31.630148679875038
785,none,C9H95F19O54PtS,179,-13.724088019352568,52.303646014080776,647.1337750552028,393.6924592330862,29,F,13.724088019352568,8.082354534751195
786,none,C9H95F19O54PtS,179,-11.188156323558808,48.731305417875106,49.3256748220364,300.2974742282823,45,F,11.188156323558808,98.79501009098055
787,none,C9H95F19O53PtS,178,-11.27185519280931,50.727348194830135,220.1524557412655,397.1286920440534,30,F,11.27185519280931,23.041917940014955
788,none,C9H95F19O53PtS,178,-9.560898283708728,54.18238108642836,38.8652588367548,403.8392804945768,30,F,9.560898283708728,139.41083298585468
789,none,C9H96F19O53PtS,179,-10.008675734269922,54.93062378972108,366.78657273577176,436.78011158171034,30,F,10.008675734269922,14.976181756056917
790,none,C9H96F19O53PtS,179,-7.156616154179828,40.3611155272196,20.403671049718167,322.93063489222726,45,F,7.156616154179828,197.81300839868769
791,none,C9H95F19O52Pt43S,219,-17.939801565233243,77.4962926929574,651.9311979182521,511.70559204764464,8,O,17.939801565233243,11.887188853734672
792,none,C9H97F19O58Pt64S,248,-10.30777094462293,69.42291506176896,458.29322889030203,565.5745415819738,110,F,10.30777094462293,15.148143303331713
793,none,C9HF19O5S,35,-13.099138199322624,125.54946604527484,172.27390114097736,414.13484623868317,18,F,13.099138199322624,72.87782143073059
794,none,HO3Pt64S,69,-26.259015431539897,40.72920598909003,691.0995705432465,171.46422324923188,49,Pt,26.259015431539897,5.893391882312181
795,none,C9H95F19O52S,176,-10.09273623185436,69.58638235322013,160.0683755511422,447.80941358842523,45,F,10.09273623185436,43.47291094422779
796,none,C9H95F19O56Pt64S,244,-10.26039749582405,62.08139167003311,220.38020654248604,479.5256963610729,110,F,10.26039749582405,28.17013045046981
797,none,C9H95F19O56Pt64S,244,-9.943479802087332,67.74080600849294,214.75110049536522,453.6416580576511,117,F,9.943479802087332,31.543869089488055
798,none,C9H95F19O58Pt64S,246,-10.943453439167792,60.565834890628864,227.7765625806601,456.80284093587215,99,F,10.943453439167792,26.590020590543123
799,none,C9H95F19O58Pt64S,246,-10.943453505183797,60.56583474837953,227.77656236442624,456.8028409358707,99,F,10.943453505183797,26.59002055333442
800,none,C9H95F19O64Pt64S,252,-12.943055565951259,60.86973607298949,249.15446948835043,466.4387058621393,107,F,12.943055565951259,24.430521434348798
801,none,HO4Pt64,69,-13.808548975604303,35.189894768450074,373.0201504076669,210.8441925539702,64,O,13.808548975604303,9.433778504992741
802,none,HO4Pt64,69,-17.173825637471147,27.15276823576011,390.56875623011223,142.90881308140055,57,Pt,17.173825637471147,6.9521096612660065
803,none,HO4Pt64,69,-16.612428383466423,27.232396374729806,391.77540926238294,144.5040358282884,57,Pt,16.612428383466423,6.951022379378464
804,none,HO4Pt64,69,-15.606156665919537,26.25850584559488,390.48355708651053,139.40528516821345,57,Pt,15.606156665919537,6.724612437336863
805,none,HO6Pt64,71,-16.300518591609507,22.182553364136936,436.76226487642464,134.23297157295855,64,O,16.300518591609507,5.078862151796278
806,none,HO6Pt64,71,-16.918390286712526,22.828608143148962,441.0192316409423,179.5381882741511,64,O,16.918390286712526,5.176329399107695
807,none,HO6Pt64,71,-16.625330062799524,22.791741849815956,437.6811626520163,183.76810592163508,64,O,16.625330062799524,5.207384688825826
808,none,HO6Pt64,71,-15.692573581399186,24.328897980543896,436.39299856955853,176.6717503598804,67,O,15.692573581399186,5.574997321288603
809,none,HO12Pt64,77,-21.792566687981417,26.49616889102171,420.7973811984765,138.47818760207443,64,O,21.792566687981417,6.296657269006227
810,none,HO12Pt64,77,-20.786057543478204,37.41674771888232,429.2989240035019,237.2148695359099,65,O,20.786057543478204,8.7157795248928
811,none,HO12Pt64,77,-22.112901800677978,30.034137011122844,418.85446473615474,159.11207138979137,71,O,22.112901800677978,7.17054240547298
812,none,HO12Pt64,77,-19.489366444381098,50.125499896470295,316.80181278690685,282.2458028263941,67,O,19.489366444381098,15.82235261077456
813,none,C9H95F19O58Pt64S,246,-12.226390970371119,65.95748807092086,190.47036823303702,431.4003401518436,112,F,12.226390970371119,34.62873972618306
814,none,H116O64Pt64,244,-9.773570346430356,41.09501646702465,191.18064132733974,222.6824656667128,133,O,9.773570346430356,21.49538582029428
815,none,CPt,2,-476.83638086959945,1.174242032810054,0.030340000000000002,2.033846861210313,0,Pt,476.83638086959945,3870.2769703693275
816,none,O4Pt2,6,-12.067461134696108,69.85351367220191,391.81597029456026,151.62710282841599,3,O,12.067461134696108,17.828143559254947
817,none,C8F8O32Pt4S8,60,-59.892721707365126,84.16255662201662,1069.0881027548771,349.69961877352404,57,F,59.892721707365126,7.8723686481163275
818,none,Pt8S8,16,-214.08807362331572,87.15107154416972,175.79248576380766,300.3069064233187,7,Pt,214.08807362331572,49.576107400440705
820,none,F24Pt4,28,-33.22533497157565,143.21020635238213,1094.7416997026621,385.0248278125345,7,F,33.22533497157565,13.081643495564188
821,none,Pt2S2,4,-1.7256818518944783,1.391500776727176,0.002625060316767344,3.429079850593928,2,S,1.7256818518944783,53008.33538334666
822,none,O4Pt2,6,-23.965408227316704,60.23154997858708,181.25322411567512,132.00691672239145,4,O,23.965408227316704,33.23060887465788
823,none,C20H44O4Pt56S56,180,-6.06550722942403,21.22237845855226,441.0778635594816,195.66618427807688,178,O,6.06550722942403,4.811481194564713
824,none,C2H29O13Pt36,80,-31.011095861322246,79.67342840670939,1555.0439334942664,468.800280047909,27,Pt,31.011095861322246,5.12354838925219
825,none,C32H72FO8Pt48S48,209,40.391000607814064,21.076735848491033,971.0243049183874,209.74516444247618,208,F,40.391000607814064,2.1705672805236826
826,none,C14H30O2Pt32S32,110,0.6431665033398365,29.50636525532907,453.0650931172997,289.45247776976043,30,Pt,0.6431665033398365,6.512610594718627
827,none,C3H36O15Pt36,90,-18.17917301329241,142.9448401364208,1388.5252317477184,838.5007615109291,70,H,18.17917301329241,10.294723989746878
828,none,C14H30O2Pt32S32,110,0.46167017545402894,30.728394426592917,505.36749475848086,142.55084482567628,66,C,0.46167017545402894,6.080405792873216
829,none,H62O31Pt72,165,-25.5263728661124,87.73485016363522,1493.9548913987394,642.0036708293648,49,Pt,25.5263728661124,5.872657244790842
830,none,C3H36O15Pt36,90,-10.169849428024868,95.33501362791957,1205.4677362448383,472.0262793173218,22,Pt,10.169849428024868,7.908549582994099
831,none,C20H44O4Pt56S56,180,-6.040930341664029,16.101680044618504,431.64042625885713,127.75108067928639,177,O,6.040930341664029,3.7303456917082736
832,none,C2H29O13Pt36,80,-30.91193226937321,83.48594680611,1678.9627930569611,473.59615609120425,27,Pt,30.91193226937321,4.972471525357835
833,none,H62O31Pt72,165,-30.400420841055386,84.51975661785544,1333.464716140808,635.3884555462134,49,Pt,30.400420841055386,6.338357182968052
834,none,C14H30O2Pt32S32,110,0.7282267466176894,30.341520308745345,545.8228362009869,235.3545705243951,65,C,0.7282267466176894,5.558858716855292
835,none,C32H72FO8Pt48S48,209,40.35935672816072,25.100593060905318,976.427474843537,312.3047000971957,208,F,40.35935672816072,2.570656163165364
836,none,C20H44O4Pt56S56,180,-6.126118952104459,26.18903812984693,440.5612177869089,201.58424799109474,13,Pt,6.126118952104459,5.944471976313192
837,none,C32H72FO8Pt48S48,209,40.36105049074445,17.967330786522695,973.8008208276359,106.46095554566608,4,Pt,40.36105049074445,1.8450724626882335
838,none,C20H44O4Pt56S56,180,-6.057330267827234,16.934278865966476,442.95984108159075,122.96454376546421,131,C,6.057330267827234,3.822982874613971
839,none,C32H72FO8Pt48S48,209,40.358794450232956,18.582299972829894,975.5681382255981,109.82211515936088,4,Pt,40.358794450232956,1.904767001372976
840,none,C444,444,-6.739250451885112,66.02133661954242,1501.7790799226823,683.8395626954839,142,C,6.739250451885112,4.396208304016425
841,none,C58H49O26Pt5,138,12.638996498856653,83.21565262222273,1491.350834749366,536.3178073489689,53,C,12.638996498856653,5.5798844030021835
